date,country,indicator,time,issue_type,action_taken,decision_owner,evidence_link,notes
2025-11-29,Egypt,Imports,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Egypt,Imports,2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2015-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2015-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2015-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2016-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2016-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2016-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2017-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2017-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2017-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2018-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2018-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2018-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2019-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2019-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2019-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2020-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2020-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2020-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2021-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2021-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2021-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2022-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2022-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2022-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2023-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2023-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2023-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2024-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Kenya,Imports,2024-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2010-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2011-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2012-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2013-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2014-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2015-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2016-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2022-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2023-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 2 lower-frequency rows.
2025-11-29,Nigeria,Imports,2010-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2010-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2010-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2011-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2011-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2011-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2012-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2012-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2012-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2013-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2013-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2013-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2014-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2014-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2014-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2015-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2015-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2015-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2016-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2016-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2016-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2017-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2017-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2017-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2018-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2018-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2018-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2019-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2019-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2019-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2020-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2020-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2020-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2021-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2021-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2021-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2022-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2022-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2022-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2023-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2023-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2023-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2024-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2024-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Nigeria,Imports,2024-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2017-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2017-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2017-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2017-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2018-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2018-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2018-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2018-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2019-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2019-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2019-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2019-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2020-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2020-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2020-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2020-10-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2021-01-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2021-04-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
2025-11-29,Rwanda,Imports,2021-07-01T00:00:00,duplicate_frequency,Kept higher-frequency observation; removed lower-priority frequencies.,GPT-5 Codex automation,fiscal_data_deduped.csv,Dropped 1 lower-frequency rows.
